:START_ID	:END_ID	:TYPE	source	score
R-HSA-2132295	ENSG00000226264	pathwayGene	reactome	1.0
R-HSA-1650814	ENSG00000101203	pathwayGene	reactome	1.0
R-HSA-74217	ENSG00000168803	pathwayGene	reactome	1.0
R-HSA-8948216	ENSG00000082293	pathwayGene	reactome	1.0
R-HSA-2299718	ENSG00000277157	pathwayGene	reactome	1.0
R-HSA-3000480	ENSG00000038945	pathwayGene	reactome	1.0
R-HSA-166016	ENSG00000170458	pathwayGene	reactome	1.0
R-HSA-2132295	ENSG00000115073	pathwayGene	reactome	1.0
R-HSA-212436	ENSG00000083814	pathwayGene	reactome	1.0
R-HSA-2142691	ENSG00000012779	pathwayGene	reactome	1.0
R-HSA-2393930	ENSG00000106268	pathwayGene	reactome	1.0
R-HSA-2428933	ENSG00000017427	pathwayGene	reactome	1.0
R-HSA-72200	ENSG00000111701	pathwayGene	reactome	1.0
R-HSA-77305	ENSG00000072778	pathwayGene	reactome	1.0
R-HSA-74217	ENSG00000133805	pathwayGene	reactome	1.0
R-HSA-73930	ENSG00000100823	pathwayGene	reactome	1.0
R-HSA-168927	ENSG00000110330	pathwayGene	reactome	1.0
R-HSA-3299685	ENSG00000121691	pathwayGene	reactome	1.0
R-HSA-159230	ENSG00000114503	pathwayGene	reactome	1.0
R-HSA-114608	ENSG00000135218	pathwayGene	reactome	1.0
